Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"Oct. 31, 2017","Oct. 31, 2017",Bike Ride,365,6.15625,1856,5.0247,2.31556,11.941,25.9117,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2553383191
"Oct. 31, 2017","Oct. 31, 2017",Bike Ride,351,6.11936,1930,5.25654,2.47283,11.4143,24.2637,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2552757799
"Oct. 30, 2017","Oct. 30, 2017",Bike Ride,332,6.15238,2037,5.51819,2.12625,10.8731,28.2187,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2551675480
"Oct. 30, 2017","Oct. 30, 2017",Bike Ride,283,6.28927,2207,5.84859,1.74411,10.2589,34.4015,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2550969105
"Oct. 26, 2017","Oct. 26, 2017",Bike Ride,353,6.23033,1998,5.34482,2.0654,11.2258,29.0501,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2545635123
"Oct. 26, 2017","Oct. 26, 2017",Bike Ride,345,6.29585,2073,5.48775,1.90226,10.9335,31.5413,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2544891945
"Oct. 18, 2017","Oct. 18, 2017",Bike Ride,354,6.14839,1932,5.23715,1.48295,11.4566,40.4599,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2531227533
"Oct. 18, 2017","Oct. 18, 2017",Bike Ride,270,6.2953,2386,6.31688,2.34374,9.49836,25.6001,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2530325490
"Oct. 17, 2017","Oct. 17, 2017",Bike Ride,256,6.1434,2257,6.1231,2.48019,9.79896,24.1917,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2529131790
"Oct. 17, 2017","Oct. 17, 2017",Bike Ride,50,1.14275,446,6.50476,1.94471,9.22402,30.853,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2528224308
"Oct. 16, 2017","Oct. 16, 2017",Bike Ride,261,6.17214,2306,6.2269,1.72182,9.63561,34.8468,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2527067538
"Oct. 16, 2017","Oct. 16, 2017",Bike Ride,360,6.13641,1876,5.09527,1.48291,11.7756,40.461,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2526080351
"Oct. 14, 2017","Oct. 14, 2017",Bike Ride,392,6.10197,1628,4.44665,2.14047,13.4933,28.0312,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2523380945
"Oct. 14, 2017","Oct. 14, 2017",Bike Ride,382,6.17874,1754,4.73128,2.0499,12.6816,29.2697,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2523172415
"Oct. 12, 2017","Oct. 12, 2017",Bike Ride,366,6.17325,1864,5.03246,2.10635,11.9226,28.4852,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2519936169
"Oct. 12, 2017","Oct. 12, 2017",Bike Ride,396,6.28947,1733,4.59233,1.95066,13.0653,30.7588,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2519334458
"Oct. 10, 2017","Oct. 10, 2017",Bike Ride,298,6.15048,2111,5.72042,2.02218,10.4887,29.671,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2516297219
"Oct. 10, 2017","Oct. 10, 2017",Bike Ride,355,6.30541,2037,5.38427,1.98558,11.1436,30.2179,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2515594811
"Oct. 9, 2017","Oct. 9, 2017",Bike Ride,337,6.17228,2034,5.4923,2.23253,10.9244,26.8754,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2514242333
"Oct. 9, 2017","Oct. 9, 2017",Bike Ride,325,6.30787,2121,5.60411,2.21528,10.7064,27.0846,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2513372150
"Oct. 7, 2017","Oct. 7, 2017",Bike Ride,343,6.10519,1978,5.39978,1.80887,11.1116,33.1698,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2510418953
"Oct. 7, 2017","Oct. 7, 2017",Bike Ride,291,6.6086,2330,5.87619,2.07966,10.2107,28.8509,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2510037734
"Oct. 6, 2017","Oct. 6, 2017",Bike Ride,1755,26.3213,6570,4.16013,1.70219,14.4226,35.2487,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2508252224
"Oct. 5, 2017","Oct. 5, 2017",Bike Ride,348,6.19513,2007,5.3994,1.95199,11.1123,30.7378,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2506941596
"Oct. 5, 2017","Oct. 5, 2017",Bike Ride,261,6.31769,2268,5.9832,1.5553,10.0281,38.5779,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2506155173
"Oct. 4, 2017","Oct. 4, 2017",Bike Ride,316,6.33472,2155,5.66981,1.55719,10.5824,38.5309,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2504083889
"Oct. 2, 2017","Oct. 2, 2017",Bike Ride,255,6.20365,2253,6.05289,1.97077,9.91262,30.4449,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2500665986
"Oct. 2, 2017","Oct. 2, 2017",Bike Ride,310,6.04583,2039,5.62095,2.22792,10.6743,26.9309,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2499725333
"Sept. 28, 2017","Sept. 28, 2017",Bike Ride,356,6.16443,1925,5.20459,2.63143,11.5283,22.8013,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2493139256
"Sept. 28, 2017","Sept. 28, 2017",Bike Ride,303,6.33868,2184,5.74252,1.46758,10.4484,40.8836,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2492213483
"Sept. 26, 2017","Sept. 26, 2017",Bike Ride,360,6.24207,1956,5.22262,1.14705,11.4885,52.3082,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2488890620
"Sept. 26, 2017","Sept. 26, 2017",Bike Ride,366,6.24393,1911,5.10096,1.66071,11.7625,36.1292,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2487928076
"Sept. 25, 2017","Sept. 25, 2017",Bike Ride,351,6.21931,2000,5.35965,1.70972,11.1948,35.0935,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2486490404
"Sept. 25, 2017","Sept. 25, 2017",Bike Ride,370,6.41002,2008,5.22099,1.46178,11.4921,41.0459,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2485671527
"Sept. 22, 2017","Sept. 22, 2017",Bike Ride,366,6.21286,1891,5.07281,2.05932,11.8278,29.1359,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2480613980
"Sept. 22, 2017","Sept. 22, 2017",Bike Ride,383,5.67234,1380,4.05477,2.2014,14.7974,27.2554,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2479990751
"Sept. 19, 2017","Sept. 19, 2017",Bike Ride,354,6.20923,1972,5.29319,1.51255,11.3353,39.6681,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2474691407
"Sept. 19, 2017","Sept. 19, 2017",Bike Ride,349,6.23501,2028,5.421,1.64989,11.0681,36.366,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2473834778
"Sept. 18, 2017","Sept. 18, 2017",Bike Ride,1331,21.4838,6077,4.7144,2.25409,12.727,26.6182,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2472582188
"Sept. 18, 2017","Sept. 18, 2017",Bike Ride,359,6.2458,1963,5.23818,1.68494,11.4544,35.6095,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2471466827
"Sept. 9, 2017","Sept. 9, 2017",Bike Ride,863,13.0189,3287,4.208,2.18157,14.2586,27.5032,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2453324588
"Sept. 9, 2017","Sept. 9, 2017",Bike Ride,858,12.9017,3239,4.18419,1.75581,14.3397,34.1723,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2453070041
"Sept. 8, 2017","Sept. 8, 2017",Bike Ride,385,6.27753,1806,4.79488,1.8204,12.5133,32.9599,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2451556052
"Sept. 8, 2017","Sept. 8, 2017",Bike Ride,385,6.27753,1806,4.79488,1.8204,12.5133,32.9599,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2451556049
"Sept. 8, 2017","Sept. 8, 2017",Bike Ride,338,6.28063,2082,5.52492,1.94512,10.8599,30.8464,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2451170759
"Sept. 5, 2017","Sept. 5, 2017",Bike Ride,351,6.21537,1999,5.36037,1.95465,11.1933,30.6961,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2445793772
"Sept. 5, 2017","Sept. 5, 2017",Bike Ride,331,6.51192,2202,5.63582,1.80873,10.6462,33.1724,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2444964479
"Aug. 24, 2017","Aug. 24, 2017",Bike Ride,369,6.19005,1850,4.98112,2.23414,12.0455,26.856,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2420967047
"Aug. 24, 2017","Aug. 24, 2017",Bike Ride,399,6.34943,1759,4.61721,1.39408,12.9949,43.0391,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2420240609
"Aug. 22, 2017","Aug. 22, 2017",Bike Ride,348,6.20002,2011,5.4059,2.29876,11.099,26.1011,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2416397153
"Aug. 22, 2017","Aug. 22, 2017",Bike Ride,311,6.2959,2148,5.68624,1.43283,10.5518,41.8752,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2415403490
"Aug. 17, 2017","Aug. 17, 2017",Bike Ride,355,6.14898,1927,5.22309,2.46062,11.4875,24.3841,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2406066125
"Aug. 17, 2017","Aug. 17, 2017",Bike Ride,324,6.16881,2060,5.56563,1.61937,10.7804,37.0514,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2405333201
"Aug. 16, 2017","Aug. 16, 2017",Bike Ride,265,6.21287,2335,6.26388,1.51117,9.57872,39.7044,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2403910805
"Aug. 16, 2017","Aug. 16, 2017",Bike Ride,327,6.37502,2148,5.61567,1.55033,10.6844,38.7016,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2403006623
"Aug. 15, 2017","Aug. 15, 2017",Bike Ride,357,6.131,1895,5.15142,2.22751,11.6473,26.9359,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2401406489
"Aug. 15, 2017","Aug. 15, 2017",Bike Ride,297,6.29389,2178,5.7675,2.30389,10.4031,26.0429,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2400505940
"Aug. 11, 2017","Aug. 11, 2017",Bike Ride,354,6.15383,1934,5.23793,2.08667,11.4549,28.754,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2392684628
"Aug. 11, 2017","Aug. 11, 2017",Bike Ride,346,6.29986,2073,5.48425,2.29714,10.9404,26.1195,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2392017797
"Aug. 8, 2017","Aug. 8, 2017",Bike Ride,387,6.19499,1730,4.6543,1.99651,12.8913,30.0525,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2385967265
"Aug. 8, 2017","Aug. 8, 2017",Bike Ride,348,6.17492,1995,5.38468,2.07361,11.1427,28.9351,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2385175790
"Aug. 5, 2017","Aug. 5, 2017",Bike Ride,2459,40.5426,11844,4.86895,2.04896,12.323,29.2832,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2379010298
"Aug. 4, 2017","Aug. 4, 2017",Bike Ride,381,6.17529,1756,4.73932,2.15255,12.6601,27.8739,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2377057661
"July 27, 2017","July 27, 2017",Bike Ride,354,6.36494,2083,5.45436,1.72816,11.0004,34.7191,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2359398209
"July 27, 2017","July 27, 2017",Bike Ride,356,6.25871,1997,5.31792,1.62485,11.2826,36.9264,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2358535661
"July 26, 2017","July 26, 2017",Bike Ride,282,6.22152,2179,5.83727,1.54539,10.2788,38.8253,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2357279297
"July 26, 2017","July 26, 2017",Bike Ride,274,6.24111,2205,5.88837,1.77284,10.1896,33.844,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2356508069
"July 25, 2017","July 25, 2017",Bike Ride,322,6.17082,2068,5.58542,2.45156,10.7422,24.4742,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2354897051
"July 25, 2017","July 25, 2017",Bike Ride,379,6.24516,1820,4.8571,1.8036,12.3531,33.2667,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2354009963
"July 24, 2017","July 24, 2017",Bike Ride,360,6.17013,1902,5.13765,2.08248,11.6785,28.8118,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2352306401
"July 24, 2017","July 24, 2017",Bike Ride,271,6.2632,2223,5.91551,2.26103,10.1428,26.5366,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2351484920
"July 19, 2017","July 19, 2017",Bike Ride,366,6.22978,1906,5.09916,2.26684,11.7666,26.4686,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2341979162
"July 19, 2017","July 19, 2017",Bike Ride,85,2.06212,753,6.08597,1.79549,9.85874,33.4171,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2341401620
"July 18, 2017","July 18, 2017",Bike Ride,350,6.15373,1963,5.31656,1.95021,11.2855,30.7659,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2339433896
"July 18, 2017","July 18, 2017",Bike Ride,341,6.27321,2071,5.50224,1.68077,10.9047,35.6978,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2338737218
"July 14, 2017","July 14, 2017",Bike Ride,363,6.21021,1912,5.13134,1.89224,11.6929,31.7084,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2330458664
"July 14, 2017","July 14, 2017",Bike Ride,374,6.29011,1893,5.01581,1.89424,11.9622,31.675,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2329767914
"June 29, 2017","June 29, 2017",Bike Ride,413,6.87916,2038,4.93761,1.95025,12.1516,30.7653,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2297235398
"June 29, 2017","June 29, 2017",Bike Ride,286,6.3309,2220,5.84435,1.58715,10.2663,37.8037,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2296689824
"June 28, 2017","June 28, 2017",Bike Ride,364,5.66062,1507,4.43709,1.71416,13.5224,35.0026,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2295012128
"June 28, 2017","June 28, 2017",Bike Ride,335,6.18181,2043,5.50809,1.57764,10.8931,38.0316,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2294059160
"June 27, 2017","June 27, 2017",Bike Ride,307,6.25019,2136,5.69583,2.99801,10.534,20.0132,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2292633278
"June 27, 2017","June 27, 2017",Bike Ride,312,6.15712,2083,5.63846,1.83566,10.6412,32.6858,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2291654414
"June 23, 2017","June 23, 2017",Bike Ride,350,6.24815,2032,5.42027,1.96788,11.0696,30.4897,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2283136283
"June 23, 2017","June 23, 2017",Bike Ride,369,6.22131,1879,5.03377,1.79484,11.9195,33.4292,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2282501339
"June 16, 2017","June 16, 2017",Bike Ride,2024,27.853,5549,3.32041,1.96694,18.0701,30.5042,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2268055268
"June 16, 2017","June 16, 2017",Bike Ride,318,6.15765,2069,5.60008,1.85475,10.7141,32.3493,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2267211278
"June 15, 2017","June 15, 2017",Bike Ride,377,6.24704,1827,4.87431,1.84306,12.3094,32.5545,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2265856478
"June 15, 2017","June 15, 2017",Bike Ride,372,6.19944,1830,4.9198,2.25596,12.1956,26.5962,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2265310058
"June 3, 2017","June 3, 2017",Bike Ride,1658,26.2079,7131,4.53489,2.16129,13.2308,27.7612,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2237741387
"June 2, 2017","June 2, 2017",Bike Ride,330,6.20468,2063,5.54152,1.73476,10.8274,34.587,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2235860018
"June 2, 2017","June 2, 2017",Bike Ride,368,6.25002,1897,5.05865,1.9208,11.8609,31.237,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2235043613
"May 29, 2017","May 29, 2017",Bike Ride,1678,26.2411,7015,4.45549,1.8454,13.4665,32.5133,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2226020438
"May 25, 2017","May 25, 2017",Bike Ride,371,6.21525,1849,4.95823,1.79453,12.1011,33.4349,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2217972035
"May 25, 2017","May 25, 2017",Bike Ride,347,6.2607,2048,5.452,2.39326,11.0051,25.0704,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2217463103
"May 24, 2017","May 24, 2017",Bike Ride,324,6.3895,2159,5.63163,2.44595,10.6541,24.5303,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2215813982
"May 24, 2017","May 24, 2017",Bike Ride,348,6.24689,2036,5.43204,1.24334,11.0456,48.2572,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2214856643
"May 23, 2017","May 23, 2017",Bike Ride,358,6.37869,2060,5.3825,2.33755,11.1472,25.6679,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2213397140
"May 23, 2017","May 23, 2017",Bike Ride,273,6.1097,2147,5.85681,2.06895,10.2445,29.0002,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2212255214
"May 22, 2017","May 22, 2017",Bike Ride,375,6.57628,2080,5.27147,1.7769,11.382,33.7666,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2210990609
"May 22, 2017","May 22, 2017",Bike Ride,362,6.12516,1846,5.023,1.74699,11.9451,34.3448,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2209887278
"May 9, 2017","May 9, 2017",Bike Ride,406,6.20603,1597,4.28884,2.43152,13.9898,24.676,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2182070978
"May 9, 2017","May 9, 2017",Bike Ride,219,3.70132,1118,5.03424,1.4577,11.9184,41.1607,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2180721221
"May 1, 2017","May 1, 2017",Bike Ride,330,6.23396,2076,5.55025,1.30562,10.8103,45.9553,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2163688730
"May 1, 2017","May 1, 2017",Bike Ride,354,6.29411,2023,5.35686,1.97937,11.2006,30.3126,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2162740844
"April 27, 2017","April 27, 2017",Bike Ride,231,4.41406,1476,5.5731,1.96208,10.766,30.5798,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2155686566
"April 27, 2017","April 27, 2017",Bike Ride,411,6.99462,2131,5.07771,1.76394,11.8163,34.0147,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2155089722
"April 25, 2017","April 25, 2017",Bike Ride,357,6.315,2023,5.33914,0.959186,11.2378,62.5531,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2151187364
"April 25, 2017","April 25, 2017",Bike Ride,335,6.28649,2088,5.53568,1.3666,10.8388,43.9047,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2150232647
"April 12, 2017","April 12, 2017",Bike Ride,351,6.25047,2016,5.3756,1.93559,11.1615,30.9982,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2122858541
"April 12, 2017","April 12, 2017",Bike Ride,356,6.30567,2023,5.34704,1.76725,11.2212,33.9511,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2121743804
"April 11, 2017","April 11, 2017",Bike Ride,358,6.18201,1921,5.17901,1.88068,11.5852,31.9034,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2120526104
"April 11, 2017","April 11, 2017",Bike Ride,377,6.24217,1824,4.8701,1.95874,12.3201,30.6319,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2119884866
"April 10, 2017","April 10, 2017",Bike Ride,380,6.19236,1771,4.76663,1.89739,12.5875,31.6225,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2118011402
"April 10, 2017","April 10, 2017",Bike Ride,358,6.23668,1956,5.22714,2.41332,11.4786,24.8621,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2116761860
"March 31, 2017","March 31, 2017",Bike Ride,349,6.22198,2010,5.38413,2.30119,11.1439,26.0735,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2096440256
"March 31, 2017","March 31, 2017",Bike Ride,357,6.23386,1964,5.2509,1.99144,11.4266,30.129,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2095872890
"March 30, 2017","March 30, 2017",Bike Ride,352,6.22347,1992,5.33465,1.80461,11.2472,33.2481,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2094899609
"March 30, 2017","March 30, 2017",Bike Ride,305,6.29095,2158,5.71721,1.91224,10.4946,31.3768,,,,Map My Fitness MapMyRide Android,http://www.mapmyride.com/workout/2094002708
